call_id,caller_id,receiver_id,timestamp,duration_seconds,communication_type,cell_location,data_source,synthetic_data
SYN-CDR-00856,P003,P007,2026-07-23 16:32:00,887,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00641,P003,P002,2026-07-24 06:51:00,886,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00509,P006,P010,2026-07-24 12:51:00,1659,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00768,P005,P004,2026-07-24 15:52:00,1229,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00165,P004,P011,2026-07-24 23:38:00,1420,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00098,P002,P003,2026-07-25 03:59:00,1798,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00072,P006,P011,2026-07-25 05:20:00,169,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00297,P010,P013,2026-07-25 20:52:00,181,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00743,P011,P003,2026-07-26 01:44:00,1268,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00785,P003,P007,2026-07-26 15:42:00,1293,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00111,P007,P006,2026-07-26 18:40:00,1536,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00064,P010,P013,2026-07-26 18:53:00,1002,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00650,P008,P012,2026-07-27 14:15:00,923,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00749,P010,P013,2026-07-27 15:47:00,1119,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00560,P001,P005,2026-07-28 09:34:00,1542,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00568,P008,P012,2026-07-28 09:49:00,71,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00097,P001,P003,2026-07-28 13:02:00,1105,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00416,P002,P001,2026-07-28 14:29:00,1619,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00427,P006,P011,2026-07-28 17:23:00,771,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00965,P012,P005,2026-07-28 17:28:00,1496,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00791,P008,P012,2026-07-29 05:35:00,1060,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00570,P005,P001,2026-07-29 09:24:00,478,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00799,P005,P010,2026-07-29 12:06:00,611,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00387,P009,P007,2026-07-29 18:13:00,939,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00148,P001,P004,2026-07-30 04:04:00,47,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00264,P015,P011,2026-07-30 12:13:00,1380,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00877,P010,P013,2026-07-30 12:13:00,298,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00102,P010,P006,2026-07-31 20:16:00,570,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00744,P001,P003,2026-08-01 03:49:00,514,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00999,P008,P001,2026-08-01 05:35:00,1493,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00824,P006,P008,2026-08-01 11:54:00,1053,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00586,P003,P007,2026-08-01 17:55:00,763,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00671,P005,P010,2026-08-01 21:00:00,1059,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00296,P007,P008,2026-08-02 06:52:00,100,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00853,P005,P006,2026-08-02 15:33:00,1320,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00682,P012,P009,2026-08-02 20:01:00,1555,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00978,P003,P007,2026-08-02 20:37:00,1695,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00745,P008,P012,2026-08-02 20:41:00,485,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00772,P007,P008,2026-08-02 23:46:00,1541,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00934,P015,P003,2026-08-03 04:43:00,1202,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00544,P010,P013,2026-08-03 07:21:00,1086,SMS,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00675,P008,P006,2026-08-03 11:15:00,1090,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00242,P004,P011,2026-08-03 13:33:00,385,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00216,P012,P008,2026-08-03 22:47:00,88,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00629,P004,P011,2026-08-04 01:39:00,254,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00582,P015,P008,2026-08-04 08:07:00,521,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00812,P004,P002,2026-08-04 20:14:00,1190,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00541,P010,P009,2026-08-05 05:50:00,1309,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00060,P003,P007,2026-08-05 09:28:00,91,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00667,P005,P013,2026-08-05 11:13:00,1318,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00168,P005,P003,2026-08-06 04:58:00,1294,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00859,P004,P012,2026-08-06 13:52:00,1661,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00084,P003,P004,2026-08-07 04:30:00,1375,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00767,P006,P010,2026-08-07 12:43:00,493,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00632,P005,P010,2026-08-08 01:46:00,1223,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00023,P003,P007,2026-08-08 06:06:00,766,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00205,P006,P014,2026-08-09 01:16:00,1584,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00504,P004,P011,2026-08-09 17:18:00,664,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00073,P009,P008,2026-08-09 22:57:00,859,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00531,P010,P009,2026-08-10 17:14:00,376,SMS,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00844,P014,P012,2026-08-10 17:19:00,120,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00950,P008,P006,2026-08-11 04:36:00,1566,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00508,P006,P007,2026-08-11 05:44:00,300,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00285,P011,P014,2026-08-11 05:49:00,619,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00864,P006,P009,2026-08-11 23:13:00,719,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00121,P009,P013,2026-08-12 09:05:00,742,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00672,P001,P002,2026-08-12 21:09:00,577,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00053,P003,P004,2026-08-12 22:32:00,178,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00170,P004,P011,2026-08-13 02:28:00,204,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00477,P002,P005,2026-08-13 16:50:00,1431,SMS,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00247,P001,P002,2026-08-13 19:19:00,86,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00736,P005,P010,2026-08-13 22:53:00,1474,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00502,P009,P015,2026-08-14 05:53:00,1094,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00490,P009,P008,2026-08-14 11:45:00,900,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00913,P014,P012,2026-08-14 12:43:00,530,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00692,P002,P004,2026-08-14 16:06:00,1222,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00317,P015,P014,2026-08-15 08:47:00,140,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00948,P011,P009,2026-08-16 01:44:00,499,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00361,P004,P011,2026-08-16 12:46:00,1005,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00881,P008,P012,2026-08-16 13:07:00,314,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00428,P006,P011,2026-08-16 20:28:00,707,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00884,P006,P008,2026-08-17 05:26:00,105,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00804,P004,P005,2026-08-17 16:48:00,1421,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00321,P004,P011,2026-08-17 17:12:00,1301,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00239,P013,P012,2026-08-17 18:09:00,1275,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00639,P003,P007,2026-08-18 06:01:00,588,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00540,P005,P010,2026-08-18 09:08:00,31,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00424,P004,P011,2026-08-18 12:19:00,80,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00759,P003,P007,2026-08-18 16:47:00,89,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00918,P004,P008,2026-08-18 17:49:00,1560,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00621,P008,P009,2026-08-18 21:05:00,1306,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00051,P012,P015,2026-08-19 17:29:00,1211,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00461,P006,P008,2026-08-19 20:22:00,750,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00338,P012,P013,2026-08-20 03:30:00,762,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00434,P003,P014,2026-08-20 06:38:00,1038,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00332,P015,P011,2026-08-20 07:37:00,377,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00533,P008,P012,2026-08-20 12:20:00,768,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00396,P005,P003,2026-08-20 14:18:00,1721,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00144,P006,P008,2026-08-20 17:12:00,375,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00753,P004,P011,2026-08-21 05:44:00,1196,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00627,P015,P013,2026-08-21 06:40:00,73,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00290,P007,P008,2026-08-21 09:12:00,873,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00870,P009,P006,2026-08-21 12:31:00,1354,VOICE_CALL,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00392,P001,P003,2026-08-21 17:32:00,1078,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00294,P008,P012,2026-08-21 18:24:00,844,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00497,P015,P014,2026-08-21 18:58:00,1350,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00089,P005,P010,2026-08-22 00:02:00,732,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00997,P006,P008,2026-08-22 06:07:00,687,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00823,P010,P013,2026-08-22 16:36:00,1397,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00770,P014,P012,2026-08-22 18:38:00,1149,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00516,P003,P007,2026-08-23 03:46:00,1532,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00887,P007,P009,2026-08-23 06:41:00,799,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00915,P015,P012,2026-08-23 17:17:00,1131,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00059,P008,P007,2026-08-24 05:37:00,879,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00850,P003,P007,2026-08-24 05:40:00,1175,VOICE_CALL,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00415,P003,P007,2026-08-24 07:57:00,1578,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00892,P011,P001,2026-08-24 11:10:00,885,SMS,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00610,P002,P005,2026-08-24 18:09:00,901,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00149,P004,P011,2026-08-24 21:20:00,1670,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00305,P008,P004,2026-08-25 00:00:00,94,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00286,P009,P006,2026-08-25 01:56:00,1288,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00128,P001,P002,2026-08-25 04:14:00,460,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00694,P001,P008,2026-08-25 04:57:00,173,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00248,P012,P014,2026-08-25 15:27:00,929,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00561,P011,P014,2026-08-25 16:21:00,1099,SMS,Tech Park Zone,Synthetic Demonstration Dataset,True
SYN-CDR-00917,P010,P013,2026-08-25 20:08:00,752,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00761,P009,P010,2026-08-25 20:17:00,1079,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00158,P004,P011,2026-08-26 10:52:00,946,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00006,P012,P001,2026-08-26 14:05:00,1048,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00210,P010,P013,2026-08-26 17:52:00,1496,SMS,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00229,P004,P011,2026-08-26 19:51:00,872,VOICE_CALL,Market Street,Synthetic Demonstration Dataset,True
SYN-CDR-00104,P007,P006,2026-08-26 21:20:00,209,SMS,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00714,P010,P013,2026-08-26 22:05:00,512,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00875,P012,P011,2026-08-27 03:00:00,1721,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00112,P005,P009,2026-08-27 07:05:00,1176,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00880,P003,P007,2026-08-27 12:18:00,826,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00543,P003,P007,2026-08-28 03:50:00,1449,VOICE_CALL,South Transit Hub,Synthetic Demonstration Dataset,True
SYN-CDR-00574,P003,P007,2026-08-28 03:55:00,64,VOICE_CALL,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00992,P010,P013,2026-08-28 04:29:00,1035,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00703,P014,P012,2026-08-28 08:37:00,220,VOICE_CALL,Harbour Road,Synthetic Demonstration Dataset,True
SYN-CDR-00283,P005,P010,2026-08-28 15:49:00,1023,SMS,Metro Station,Synthetic Demonstration Dataset,True
SYN-CDR-00166,P015,P014,2026-08-28 23:07:00,583,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00553,P013,P014,2026-08-29 01:56:00,147,VOICE_CALL,Old Warehouse District,Synthetic Demonstration Dataset,True
SYN-CDR-00549,P003,P006,2026-08-29 06:47:00,1152,SMS,Riverbank Road,Synthetic Demonstration Dataset,True
SYN-CDR-00551,P010,P013,2026-08-29 06:52:00,589,SMS,Industrial Estate,Synthetic Demonstration Dataset,True
SYN-CDR-00234,P005,P010,2026-08-29 20:10:00,1263,VOICE_CALL,North Railway Junction,Synthetic Demonstration Dataset,True
SYN-CDR-00945,P014,P007,2026-08-29 20:55:00,76,VOICE_CALL,Central Bus Terminal,Synthetic Demonstration Dataset,True
SYN-CDR-00391,P008,P014,2026-08-30 04:04:00,1480,VOICE_CALL,Metro Station,Synthetic Demonstration Dataset,True
