record_id,person_id,location_id,location_name,latitude,longitude,timestamp,observation_type,data_source,synthetic_data
SYN-LOC-00595,P004,LOC004,Harbour Road,13.1,80.3,2026-08-04 01:53:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00497,P013,LOC003,Industrial Estate,13.06,80.24,2026-08-04 21:02:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00649,P003,LOC001,Central Bus Terminal,13.0827,80.2707,2026-08-05 05:16:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00505,P001,LOC005,Market Street,13.07,80.26,2026-08-05 10:11:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00547,P015,LOC006,Old Warehouse District,13.11,80.25,2026-08-05 17:58:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00285,P006,LOC002,North Railway Junction,13.095,80.28,2026-08-07 11:55:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00062,P006,LOC002,North Railway Junction,13.095,80.28,2026-08-07 13:07:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00066,P004,LOC005,Market Street,13.07,80.26,2026-08-07 13:33:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00122,P011,LOC008,Tech Park Zone,13.04,80.23,2026-08-08 09:29:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00433,P015,LOC006,Old Warehouse District,13.11,80.25,2026-08-08 10:20:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00609,P006,LOC004,Harbour Road,13.1,80.3,2026-08-08 22:59:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00097,P009,LOC007,Riverbank Road,13.05,80.275,2026-08-08 23:46:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00712,P013,LOC006,Old Warehouse District,13.11,80.25,2026-08-09 07:19:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00095,P003,LOC010,Metro Station,13.075,80.285,2026-08-09 22:56:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00557,P004,LOC001,Central Bus Terminal,13.0827,80.2707,2026-08-09 23:07:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00645,P010,LOC007,Riverbank Road,13.05,80.275,2026-08-10 00:17:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00166,P002,LOC005,Market Street,13.07,80.26,2026-08-10 12:53:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00354,P011,LOC008,Tech Park Zone,13.04,80.23,2026-08-11 11:43:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00394,P003,LOC005,Market Street,13.07,80.26,2026-08-11 16:00:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00566,P006,LOC002,North Railway Junction,13.095,80.28,2026-08-11 20:52:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00271,P004,LOC010,Metro Station,13.075,80.285,2026-08-11 23:04:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00654,P014,LOC007,Riverbank Road,13.05,80.275,2026-08-12 17:43:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00481,P005,LOC005,Market Street,13.07,80.26,2026-08-12 18:03:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00049,P008,LOC007,Riverbank Road,13.05,80.275,2026-08-12 20:55:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00092,P007,LOC007,Riverbank Road,13.05,80.275,2026-08-13 00:23:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00191,P011,LOC006,Old Warehouse District,13.11,80.25,2026-08-13 12:34:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00016,P010,LOC007,Riverbank Road,13.05,80.275,2026-08-13 15:05:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00564,P005,LOC007,Riverbank Road,13.05,80.275,2026-08-13 19:32:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00046,P004,LOC009,South Transit Hub,13.03,80.265,2026-08-14 07:44:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00397,P015,LOC003,Industrial Estate,13.06,80.24,2026-08-14 08:18:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00293,P008,LOC002,North Railway Junction,13.095,80.28,2026-08-14 14:23:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00733,P009,LOC008,Tech Park Zone,13.04,80.23,2026-08-14 20:43:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00106,P013,LOC002,North Railway Junction,13.095,80.28,2026-08-15 04:55:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00056,P008,LOC002,North Railway Junction,13.095,80.28,2026-08-15 09:20:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00748,P003,LOC004,Harbour Road,13.1,80.3,2026-08-15 14:35:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00125,P011,LOC003,Industrial Estate,13.06,80.24,2026-08-15 18:38:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00477,P006,LOC006,Old Warehouse District,13.11,80.25,2026-08-15 22:07:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00314,P004,LOC005,Market Street,13.07,80.26,2026-08-16 16:48:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00581,P005,LOC005,Market Street,13.07,80.26,2026-08-16 19:58:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00028,P005,LOC005,Market Street,13.07,80.26,2026-08-17 13:45:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00689,P010,LOC002,North Railway Junction,13.095,80.28,2026-08-17 16:15:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00148,P008,LOC007,Riverbank Road,13.05,80.275,2026-08-17 18:33:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00670,P010,LOC004,Harbour Road,13.1,80.3,2026-08-17 21:04:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00408,P003,LOC008,Tech Park Zone,13.04,80.23,2026-08-18 10:27:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00013,P011,LOC006,Old Warehouse District,13.11,80.25,2026-08-18 22:16:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00281,P009,LOC006,Old Warehouse District,13.11,80.25,2026-08-19 09:53:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00736,P011,LOC008,Tech Park Zone,13.04,80.23,2026-08-19 10:45:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00747,P009,LOC004,Harbour Road,13.1,80.3,2026-08-19 12:44:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00529,P011,LOC006,Old Warehouse District,13.11,80.25,2026-08-20 02:00:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00636,P015,LOC008,Tech Park Zone,13.04,80.23,2026-08-20 07:52:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00424,P004,LOC005,Market Street,13.07,80.26,2026-08-21 02:06:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00657,P002,LOC010,Metro Station,13.075,80.285,2026-08-21 07:51:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00714,P004,LOC005,Market Street,13.07,80.26,2026-08-22 00:56:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00370,P006,LOC003,Industrial Estate,13.06,80.24,2026-08-22 04:15:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00518,P003,LOC001,Central Bus Terminal,13.0827,80.2707,2026-08-22 10:27:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00349,P008,LOC004,Harbour Road,13.1,80.3,2026-08-22 19:13:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00392,P009,LOC001,Central Bus Terminal,13.0827,80.2707,2026-08-22 22:41:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00299,P010,LOC002,North Railway Junction,13.095,80.28,2026-08-23 21:19:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00184,P015,LOC002,North Railway Junction,13.095,80.28,2026-08-24 12:17:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00631,P003,LOC001,Central Bus Terminal,13.0827,80.2707,2026-08-24 15:11:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00720,P008,LOC004,Harbour Road,13.1,80.3,2026-08-25 04:58:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00457,P014,LOC003,Industrial Estate,13.06,80.24,2026-08-25 10:51:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00388,P012,LOC006,Old Warehouse District,13.11,80.25,2026-08-25 11:33:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00260,P002,LOC010,Metro Station,13.075,80.285,2026-08-25 11:55:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00001,P010,LOC009,South Transit Hub,13.03,80.265,2026-08-25 12:14:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00348,P007,LOC002,North Railway Junction,13.095,80.28,2026-08-26 00:07:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00700,P005,LOC005,Market Street,13.07,80.26,2026-08-26 03:36:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00180,P012,LOC003,Industrial Estate,13.06,80.24,2026-08-26 03:59:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00298,P013,LOC003,Industrial Estate,13.06,80.24,2026-08-26 21:36:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00483,P015,LOC010,Metro Station,13.075,80.285,2026-08-27 06:05:00,CELL_TOWER,Synthetic Demonstration Dataset,True
SYN-LOC-00676,P012,LOC008,Tech Park Zone,13.04,80.23,2026-08-27 06:08:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00162,P002,LOC005,Market Street,13.07,80.26,2026-08-27 21:25:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00448,P013,LOC002,North Railway Junction,13.095,80.28,2026-08-28 00:36:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00620,P002,LOC002,North Railway Junction,13.095,80.28,2026-08-28 06:38:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00695,P010,LOC010,Metro Station,13.075,80.285,2026-08-28 07:43:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00138,P010,LOC003,Industrial Estate,13.06,80.24,2026-08-28 09:20:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00259,P012,LOC003,Industrial Estate,13.06,80.24,2026-08-28 14:53:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00268,P010,LOC006,Old Warehouse District,13.11,80.25,2026-08-28 16:14:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00726,P005,LOC001,Central Bus Terminal,13.0827,80.2707,2026-08-28 23:59:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
SYN-LOC-00430,P010,LOC007,Riverbank Road,13.05,80.275,2026-08-29 15:39:00,FIELD_OBSERVATION,Synthetic Demonstration Dataset,True
SYN-LOC-00345,P014,LOC009,South Transit Hub,13.03,80.265,2026-08-29 16:28:00,CCTV_REFERENCE,Synthetic Demonstration Dataset,True
